0.476543	0.523457	0.642991	0.357009	0.463495	0.536505	0.284172	0.715828	0.5046	0.4954	0.482534	0.517466	0.966377	0.033623	0.985938	0.014062	0.90783	0.09217	0.010485	0.989515	0.160027	0.839973	0.980664	0.019336	0.555762	0.010901	0.97945	0.41726	0.414316	0.176525	0.741407	0.586207	0.429669	0.152385
0.621153	0.378847	0.745819	0.254181	0.636947	0.363053	0.300164	0.699836	0.250999	0.749001	0.622182	0.377818	0.944733	0.055267	0.725462	0.274538	0.266933	0.733067	0.314912	0.685088	0.580688	0.419312	0.726667	0.273333	0.482335	0.008863	0.973473	0.333663	0.34074	0.013562	0.695189	0.556975	0.312561	0.060719
0.489426	0.510574	0.655835	0.344165	0.494483	0.505517	0.414806	0.585194	0.21743	0.78257	0.497315	0.502685	0.9748	0.0252	0.95785	0.04215	0.710073	0.289927	0.06166	0.93834	0.248916	0.751084	0.963514	0.036486	0.630856	0.00222	0.978193	0.518071	0.520353	0.300818	0.788638	0.641474	0.521272	0.287587
0.530165	0.469835	0.678393	0.321607	0.548585	0.451415	0.031427	0.968573	0.312541	0.687459	0.530209	0.469791	0.941819	0.058181	0.879102	0.120898	0.265224	0.734776	0.163438	0.836562	0.613056	0.386944	0.879501	0.120499	0.503492	0.003549	0.973911	0.358489	0.370391	0.054838	0.713556	0.547519	0.346771	0.083
0.476942	0.523058	0.648869	0.351131	0.48885	0.51115	0.130759	0.869241	0.162483	0.837517	0.488631	0.511369	0.987083	0.012917	0.97141	0.02859	0.683306	0.316694	0.054125	0.945875	0.308756	0.691244	0.98082	0.01918	0.538503	0.022032	0.96723	0.403081	0.402829	0.161615	0.726953	0.566056	0.408182	0.1376
0.617597	0.382403	0.738122	0.261878	0.628373	0.371627	0.283741	0.716259	0.223805	0.776195	0.615379	0.384621	0.926456	0.073544	0.721417	0.278583	0.295545	0.704455	0.307248	0.692752	0.472608	0.527392	0.724283	0.275717	0.494711	0.003755	0.972426	0.34773	0.364509	0.04457	0.710177	0.542985	0.338538	0.072613
0.483826	0.516174	0.654706	0.345294	0.508587	0.491413	0.475262	0.524738	0.178205	0.821795	0.495382	0.504618	0.988576	0.011424	0.958269	0.041731	0.469986	0.530014	0.088197	0.911803	0.557181	0.442819	0.966077	0.033923	0.625831	0.01443	0.96765	0.516731	0.51556	0.308235	0.779304	0.632607	0.515528	0.291984
0.524124	0.475876	0.672472	0.327528	0.537643	0.462357	0.258792	0.741208	0.357097	0.642903	0.525993	0.474007	0.936448	0.063552	0.879722	0.120278	0.385219	0.614781	0.151054	0.848946	0.554203	0.445797	0.887392	0.112608	0.50189	0.0063	0.974355	0.354427	0.369658	0.071641	0.715339	0.546334	0.35661	0.075462
0.471983	0.528017	0.646185	0.353815	0.484294	0.515706	0.399719	0.600281	0.13219	0.86781	0.482885	0.517115	0.994288	0.005712	0.985901	0.014099	0.679908	0.320092	0.042189	0.957811	0.2895	0.7105	0.987907	0.012093	0.532242	0.026481	0.958564	0.396232	0.39826	0.156166	0.720844	0.562003	0.398668	0.150127
0.562412	0.437588	0.704008	0.295992	0.561016	0.438984	0.154691	0.845309	0.40588	0.59412	0.568635	0.431365	0.938186	0.061814	0.823989	0.176011	0.663681	0.336319	0.186695	0.813305	0.348094	0.651906	0.846553	0.153447	0.489997	0.001444	0.978415	0.342937	0.358739	0.030562	0.708373	0.545034	0.331625	0.04988
0.480703	0.519297	0.651066	0.348934	0.482882	0.517118	0.550397	0.449603	0.644589	0.355411	0.49143	0.50857	0.977598	0.022402	0.984151	0.015849	0.647239	0.352761	0.038779	0.961221	0.561953	0.438047	0.978763	0.021237	0.570843	0.00418	0.962482	0.437947	0.446209	0.182288	0.750684	0.58311	0.43362	0.232829
0.506691	0.493309	0.664904	0.335096	0.503105	0.496895	0.853552	0.146448	0.773734	0.226266	0.507569	0.492431	0.943336	0.056664	0.954162	0.045838	0.562112	0.437888	0.071062	0.928938	0.591706	0.408294	0.946988	0.053012	0.486405	0.005204	0.980681	0.331995	0.335271	0.025989	0.701044	0.557701	0.326411	0.056275
0.587996	0.412004	0.719505	0.280495	0.580227	0.419773	0.404885	0.595115	0.715961	0.284039	0.58794	0.41206	0.920078	0.079922	0.797685	0.202315	0.559676	0.440324	0.216128	0.783872	0.524581	0.475419	0.805358	0.194642	0.504151	0.008613	0.979008	0.349375	0.343763	0.060087	0.70796	0.555469	0.349649	0.080408
0.536734	0.463266	0.687119	0.312881	0.543552	0.456448	0.873869	0.126131	0.550766	0.449234	0.540784	0.459216	0.944424	0.055576	0.882902	0.117098	0.499805	0.500195	0.148885	0.851115	0.601533	0.398467	0.891876	0.108124	0.585814	0.005787	0.969727	0.45294	0.449817	0.209123	0.756108	0.607319	0.453392	0.246517
0.465522	0.534478	0.630274	0.369726	0.465552	0.534448	0.339812	0.660188	0.222072	0.777928	0.472904	0.527096	0.952298	0.047702	0.966456	0.033544	0.7999	0.2001	0.031954	0.968046	0.146691	0.853309	0.980421	0.019579	0.541398	0.006848	0.971379	0.397093	0.399709	0.136018	0.73323	0.568775	0.402114	0.158147
0.50125	0.49875	0.663119	0.336881	0.502501	0.497499	0.978733	0.021267	0.744593	0.255407	0.510459	0.489541	0.955989	0.044011	0.942816	0.057184	0.639098	0.360902	0.079202	0.920798	0.638165	0.361835	0.949679	0.050321	0.479	0.029955	0.948726	0.337216	0.348752	0.053099	0.687315	0.530772	0.31992	0.085696
0.507222	0.492778	0.66226	0.33774	0.488971	0.511029	0.156717	0.843283	0.770943	0.229057	0.511756	0.488244	0.932118	0.067882	0.933128	0.066872	0.876007	0.123993	0.059824	0.940176	0.313034	0.686966	0.945724	0.054276	0.504056	0.009332	0.969965	0.349979	0.353222	0.06841	0.709441	0.558295	0.351571	0.109767
0.507777	0.492223	0.662938	0.337062	0.512458	0.487542	0.789009	0.210991	0.404631	0.595369	0.506963	0.493037	0.940491	0.059509	0.932542	0.067458	0.499986	0.500014	0.094232	0.905768	0.429948	0.570052	0.93143	0.06857	0.506081	0.011706	0.961171	0.354203	0.357124	0.063129	0.706284	0.553623	0.344186	0.134579
0.475657	0.524343	0.648508	0.351492	0.497219	0.502781	0.869294	0.130706	0.353436	0.646564	0.486115	0.513885	0.985468	0.014532	0.980674	0.019326	0.472995	0.527005	0.066218	0.933782	0.644679	0.355321	0.982372	0.017628	0.512932	0.016873	0.970057	0.368727	0.367049	0.094033	0.711689	0.546378	0.36561	0.094089
0.48223	0.51777	0.64973	0.35027	0.473521	0.526479	0.50818	0.49182	0.414628	0.585372	0.487044	0.512956	0.972743	0.027257	0.987619	0.012381	0.840407	0.159593	0.019518	0.980482	0.168501	0.831499	0.979492	0.020508	0.489112	0.007846	0.977105	0.336026	0.347032	0.048503	0.706136	0.544453	0.340025	0.051718
0.522144	0.477856	0.680581	0.319419	0.54582	0.45418	0.279464	0.720536	0.251945	0.748055	0.521882	0.478118	0.967641	0.032359	0.925912	0.074088	0.201292	0.798708	0.136883	0.863117	0.651694	0.348306	0.914327	0.085673	0.489572	0.000798	0.981843	0.340427	0.346941	0.013876	0.703517	0.554507	0.32143	0.050429
0.493553	0.506447	0.655016	0.344984	0.485752	0.514248	0.536231	0.463769	0.522313	0.477687	0.494253	0.505747	0.952984	0.047016	0.970993	0.029007	0.713274	0.286726	0.041694	0.958306	0.290747	0.709253	0.962895	0.037105	0.531946	0.000747	0.991504	0.387901	0.387187	0.112048	0.733002	0.558726	0.39546	0.075911
0.643584	0.356416	0.759236	0.240764	0.645623	0.354377	0.661753	0.338247	0.404715	0.595285	0.641432	0.358568	0.914892	0.085108	0.694822	0.305178	0.388085	0.611915	0.329698	0.670302	0.486382	0.513618	0.707787	0.292213	0.496338	0.007235	0.978536	0.346482	0.346468	0.038104	0.704092	0.550836	0.334245	0.062866
0.507257	0.492743	0.655553	0.344447	0.52983	0.47017	0.448658	0.551342	0.641791	0.358209	0.511561	0.488439	0.915252	0.084748	0.883274	0.116726	0.202383	0.797617	0.154922	0.845078	0.945237	0.054763	0.900706	0.099294	0.647337	0.000518	0.971336	0.533197	0.530545	0.319854	0.795853	0.633557	0.535887	0.335401
0.498718	0.501282	0.666855	0.333145	0.524909	0.475091	0.860143	0.139857	0.574615	0.425385	0.505705	0.494295	0.975968	0.024032	0.964635	0.035365	0.208251	0.791749	0.102743	0.897257	0.948823	0.051177	0.957293	0.042707	0.510884	0.05189	0.937516	0.368469	0.366023	0.171119	0.698637	0.546816	0.386193	0.156426
0.481124	0.518876	0.64568	0.35432	0.470921	0.529079	0.839521	0.160479	0.494081	0.505919	0.486301	0.513699	0.958807	0.041193	0.976335	0.023665	0.866225	0.133775	0.024305	0.975695	0.206475	0.793525	0.975791	0.024209	0.505332	0.002779	0.989188	0.348188	0.347109	0.071548	0.716837	0.550173	0.364653	0.05242
0.523365	0.476635	0.680118	0.319882	0.532695	0.467305	0.739506	0.260494	0.195237	0.804763	0.529482	0.470518	0.962575	0.037425	0.901453	0.098547	0.592151	0.407849	0.12681	0.87319	0.335366	0.664634	0.913563	0.086437	0.486863	0.010933	0.969852	0.337888	0.344029	0.027504	0.697348	0.550141	0.320853	0.071345
0.601725	0.398275	0.73206	0.26794	0.627359	0.372641	0.38348	0.61652	0.357615	0.642385	0.602877	0.397123	0.944175	0.055825	0.757965	0.242035	0.100486	0.899514	0.299138	0.700862	0.831241	0.168759	0.757776	0.242224	0.537065	0.000313	0.973741	0.397049	0.406741	0.115025	0.734876	0.556182	0.392442	0.13762
0.512839	0.487161	0.675156	0.324844	0.526809	0.473191	0.693768	0.306232	0.451256	0.548744	0.526526	0.473474	0.964672	0.035328	0.909808	0.090192	0.606063	0.393937	0.123591	0.876409	0.608968	0.391032	0.938783	0.061217	0.609816	0.00978	0.976446	0.488705	0.488687	0.281905	0.774689	0.625549	0.502789	0.250694
0.55802	0.44198	0.700242	0.299758	0.555334	0.444666	0.625314	0.374686	0.527169	0.472831	0.554615	0.445385	0.933698	0.066302	0.864916	0.135084	0.491492	0.508508	0.160715	0.839285	0.442756	0.557244	0.859624	0.140376	0.52543	0.001266	0.964593	0.373898	0.38942	0.104494	0.729146	0.547861	0.381878	0.155907
0.488053	0.511947	0.653041	0.346959	0.469107	0.530893	0.592755	0.407245	0.724636	0.275364	0.493316	0.506684	0.966083	0.033917	0.983805	0.016195	0.945653	0.054347	0.013474	0.986526	0.246394	0.753606	0.973315	0.026685	0.558497	0.002479	0.981376	0.420565	0.414872	0.149829	0.742335	0.58193	0.417998	0.158853
0.48431	0.51569	0.651056	0.348944	0.488236	0.511764	0.936042	0.063958	0.213089	0.786911	0.489988	0.510012	0.969814	0.030186	0.969839	0.030161	0.709106	0.290894	0.049432	0.950568	0.226318	0.773682	0.972597	0.027403	0.488343	0.000035	0.982264	0.33476	0.339179	0.006805	0.700978	0.569857	0.31627	0.065082
0.453169	0.546831	0.613998	0.386002	0.459926	0.540074	0.498608	0.501392	0.209232	0.790768	0.459039	0.540961	0.928275	0.071725	0.956706	0.043294	0.68158	0.31842	0.040767	0.959233	0.249666	0.750334	0.979324	0.020676	0.497202	0.006097	0.974035	0.351286	0.360291	0.045254	0.708296	0.539971	0.338761	0.066627
0.58523	0.41477	0.719857	0.280143	0.604517	0.395483	0.290193	0.709807	0.336954	0.663046	0.586546	0.413454	0.944582	0.055418	0.787177	0.212823	0.224736	0.775264	0.25912	0.74088	0.68813	0.31187	0.787975	0.212025	0.466544	0.05671	0.925961	0.327946	0.337343	0.082287	0.66978	0.514433	0.315975	0.097233
0.504951	0.495049	0.664511	0.335489	0.49143	0.50857	0.352369	0.647631	0.696456	0.303544	0.505787	0.494213	0.951053	0.048947	0.963049	0.036951	0.752791	0.247209	0.047502	0.952498	0.341603	0.658397	0.954086	0.045914	0.593552	0.010009	0.974589	0.469687	0.470577	0.246703	0.764166	0.61269	0.477462	0.227449
0.480471	0.519529	0.632956	0.367044	0.465061	0.534939	0.399652	0.600348	0.881342	0.118658	0.480736	0.519264	0.904585	0.095415	0.950837	0.049163	0.748392	0.251608	0.037894	0.962106	0.446271	0.553729	0.959438	0.040562	0.503675	0.000186	0.983286	0.35046	0.349008	0.0372	0.710078	0.560683	0.339854	0.076667
0.593753	0.406247	0.725451	0.274549	0.593566	0.406434	0.445519	0.554481	0.562862	0.437138	0.591498	0.408502	0.932061	0.067939	0.796062	0.203938	0.424877	0.575123	0.231887	0.768113	0.541201	0.458799	0.792159	0.207841	0.474831	0.046586	0.939696	0.3243	0.319621	0.067905	0.673043	0.539058	0.317071	0.109298
0.496641	0.503359	0.660306	0.339694	0.491503	0.508497	0.513584	0.486416	0.511398	0.488602	0.501766	0.498234	0.964994	0.035006	0.962893	0.037107	0.752585	0.247415	0.051774	0.948226	0.322688	0.677312	0.960559	0.039441	0.594099	0.001012	0.981059	0.465411	0.460771	0.218366	0.764125	0.615799	0.466111	0.226912
0.558192	0.441808	0.700244	0.299756	0.541436	0.458564	0.078714	0.921286	0.642717	0.357283	0.562437	0.437563	0.91871	0.08129	0.847293	0.152707	0.826201	0.173799	0.148286	0.851714	0.271367	0.728633	0.876816	0.123184	0.502219	0.00064	0.979661	0.351727	0.357248	0.041482	0.711396	0.557284	0.341018	0.07933
0.534688	0.465312	0.683312	0.316688	0.538896	0.461104	0.447235	0.552765	0.294188	0.705812	0.528806	0.471194	0.9402	0.0598	0.904802	0.095198	0.400365	0.599635	0.128797	0.871203	0.359514	0.640486	0.893219	0.106781	0.55956	0.000328	0.960062	0.416268	0.420376	0.144486	0.74251	0.562936	0.410732	0.228529
0.611678	0.388322	0.738211	0.261789	0.617672	0.382328	0.35518	0.64482	0.62275	0.37725	0.617063	0.382937	0.931106	0.068894	0.737407	0.262593	0.420777	0.579223	0.288911	0.711089	0.703307	0.296693	0.752377	0.247623	0.53934	0.006706	0.983589	0.401533	0.394912	0.121548	0.730644	0.560314	0.396315	0.102952
0.513788	0.486212	0.670861	0.329139	0.500885	0.499115	0.680394	0.319606	0.731792	0.268208	0.519416	0.480584	0.945347	0.054653	0.93196	0.06804	0.829294	0.170706	0.072893	0.927107	0.379079	0.620921	0.941312	0.058688	0.615089	0.006239	0.966362	0.491182	0.493843	0.277203	0.775962	0.632363	0.498895	0.306498
0.52586	0.47414	0.683875	0.316125	0.538818	0.461182	0.854831	0.145169	0.499592	0.500408	0.538907	0.461093	0.949883	0.050117	0.887948	0.112052	0.592161	0.407839	0.145169	0.854831	0.642335	0.357665	0.92729	0.07271	0.514364	0.001743	0.971231	0.361515	0.365685	0.064303	0.716372	0.55978	0.354686	0.129512
0.538079	0.461921	0.688419	0.311581	0.541298	0.458702	0.52486	0.47514	0.302516	0.697484	0.544926	0.455074	0.948543	0.051457	0.868407	0.131593	0.659955	0.340045	0.148575	0.851425	0.325084	0.674916	0.889489	0.110511	0.536942	0.001029	0.959417	0.384162	0.398259	0.125609	0.735557	0.539643	0.396842	0.18699
0.469948	0.530052	0.636337	0.363663	0.460997	0.539003	0.761428	0.238572	0.43234	0.56766	0.477425	0.522575	0.961804	0.038196	0.98038	0.01962	0.908459	0.091541	0.014642	0.985358	0.165331	0.834669	0.983156	0.016844	0.549447	0.003446	0.965047	0.41156	0.421411	0.142139	0.739636	0.563047	0.406989	0.184551
0.53	0.47	0.683738	0.316262	0.5445	0.4555	0.781966	0.218034	0.509743	0.490257	0.527134	0.472866	0.9482	0.0518	0.920121	0.079879	0.251118	0.748882	0.135188	0.864812	0.714129	0.285871	0.908854	0.091146	0.478371	0.017799	0.962437	0.331691	0.341175	0.025389	0.690159	0.548436	0.311808	0.071461
0.548232	0.451768	0.694635	0.305365	0.563252	0.436748	0.698549	0.301451	0.502331	0.497669	0.550961	0.449039	0.94485	0.05515	0.859011	0.140989	0.333427	0.666573	0.184558	0.815442	0.718977	0.281023	0.863073	0.136927	0.532229	0.003551	0.988581	0.383906	0.377242	0.112647	0.729579	0.559316	0.393808	0.089143
0.48173	0.51827	0.633432	0.366568	0.506554	0.493446	0.075623	0.924377	0.233673	0.766327	0.480146	0.519854	0.909865	0.090135	0.919284	0.080716	0.192476	0.807524	0.11531	0.88469	0.629295	0.370705	0.935005	0.064995	0.553651	0.010554	0.972844	0.414387	0.415288	0.170625	0.740025	0.580663	0.423971	0.168868
0.508012	0.491988	0.672575	0.327425	0.541217	0.458783	0.772572	0.227428	0.118917	0.881083	0.511678	0.488322	0.979833	0.020167	0.939604	0.060396	0.178826	0.821174	0.131327	0.868673	0.69346	0.30654	0.93466	0.06534	0.491434	0.061545	0.932143	0.35384	0.351825	0.146841	0.684003	0.51357	0.3619	0.106174
0.514735	0.485265	0.675588	0.324412	0.526524	0.473476	0.507249	0.492751	0.452708	0.547292	0.528515	0.471485	0.956094	0.043906	0.903023	0.096977	0.636062	0.363938	0.125516	0.874484	0.572135	0.427865	0.939623	0.060377	0.523422	0.001601	0.988379	0.378093	0.382941	0.104458	0.730073	0.547355	0.388632	0.064873
0.54067	0.45933	0.681329	0.318671	0.535293	0.464707	0.096024	0.903976	0.603769	0.396231	0.538586	0.461414	0.915997	0.084003	0.865028	0.134972	0.541007	0.458993	0.145124	0.854876	0.442608	0.557392	0.869433	0.130567	0.52722	0.002841	0.958929	0.375214	0.391113	0.109542	0.729187	0.539649	0.383437	0.171026
0.492494	0.507506	0.657939	0.342061	0.495578	0.504422	0.778739	0.221261	0.30235	0.69765	0.494277	0.505723	0.968901	0.031099	0.975619	0.024381	0.613247	0.386753	0.052428	0.947572	0.299797	0.700203	0.966662	0.033338	0.540131	0.024415	0.959019	0.403475	0.398925	0.155053	0.722097	0.572651	0.39971	0.173116
0.461112	0.538888	0.612811	0.387189	0.452515	0.547485	0.603631	0.396369	0.81545	0.18455	0.465836	0.534164	0.890625	0.109375	0.937892	0.062108	0.741856	0.258144	0.041244	0.958756	0.495212	0.504788	0.964046	0.035954	0.501242	0.000353	0.985809	0.352947	0.355825	0.040305	0.712154	0.545787	0.342916	0.047453
0.470835	0.529165	0.642764	0.357236	0.484861	0.515139	0.617642	0.382358	0.186277	0.813723	0.482111	0.517889	0.983611	0.016389	0.975577	0.024423	0.65343	0.34657	0.051214	0.948786	0.364011	0.635989	0.983512	0.016488	0.459657	0.073771	0.910209	0.314161	0.313634	0.094922	0.654453	0.524286	0.308641	0.13723
0.465824	0.534176	0.628774	0.371226	0.465355	0.534645	0.936612	0.063388	0.484239	0.515761	0.470429	0.529571	0.940144	0.059856	0.974208	0.025792	0.707176	0.292824	0.030953	0.969047	0.363986	0.636014	0.981275	0.018725	0.487976	0.010968	0.968548	0.341213	0.356561	0.046198	0.703419	0.541191	0.333439	0.065707
0.479102	0.520898	0.6372	0.3628	0.467688	0.532312	0.726364	0.273636	0.696418	0.303582	0.481072	0.518928	0.928526	0.071474	0.964514	0.035486	0.776724	0.223276	0.032034	0.967966	0.35785	0.64215	0.968175	0.031825	0.472031	0.035665	0.950427	0.324475	0.328533	0.05059	0.679795	0.532281	0.314849	0.073254
0.52692	0.47308	0.677029	0.322971	0.536645	0.463355	0.569365	0.430635	0.459247	0.540753	0.525445	0.474555	0.939162	0.060838	0.901687	0.098313	0.366183	0.633817	0.13557	0.86443	0.580949	0.419051	0.897996	0.102004	0.478663	0.032029	0.953141	0.328734	0.328595	0.050265	0.682705	0.542537	0.318107	0.087685
0.465544	0.534456	0.631238	0.368762	0.461026	0.538974	0.912197	0.087803	0.311809	0.688191	0.47197	0.52803	0.955888	0.044112	0.978031	0.021969	0.856872	0.143128	0.018953	0.981047	0.141974	0.858026	0.984591	0.015409	0.530756	0.0157	0.973375	0.389055	0.385556	0.129671	0.723165	0.562095	0.392268	0.118311
0.476438	0.523562	0.644857	0.355143	0.470877	0.529123	0.904128	0.095872	0.297829	0.702171	0.480104	0.519896	0.97196	0.02804	0.994315	0.005685	0.813331	0.186669	0.015214	0.984786	0.125594	0.874406	0.986101	0.013899	0.4763	0.025034	0.95592	0.332179	0.341793	0.036086	0.686764	0.537498	0.313008	0.071145
0.485691	0.514309	0.64835	0.35165	0.473306	0.526694	0.03015	0.96985	0.484039	0.515961	0.486369	0.513631	0.952966	0.047034	0.981456	0.018544	0.787936	0.212064	0.021855	0.978145	0.170746	0.829254	0.973307	0.026693	0.48588	0.003957	0.980471	0.338321	0.344495	0.012843	0.700603	0.545288	0.318473	0.038312
0.491886	0.508114	0.656303	0.343697	0.482161	0.517839	0.786418	0.213582	0.753852	0.246148	0.500756	0.499244	0.961542	0.038458	0.964791	0.035209	0.825797	0.174203	0.041746	0.958254	0.440093	0.559907	0.96624	0.03376	0.489069	0.008917	0.97624	0.34013	0.341101	0.023876	0.698498	0.547615	0.32213	0.055198
0.468259	0.531741	0.62166	0.37834	0.454743	0.545257	0.671827	0.328173	0.818935	0.181065	0.471656	0.528344	0.902089	0.097911	0.94867	0.05133	0.795797	0.204203	0.031917	0.968083	0.417381	0.582619	0.965459	0.034541	0.493798	0.005177	0.973447	0.339249	0.344034	0.034082	0.703528	0.562108	0.33038	0.091336
0.548847	0.451153	0.691562	0.308438	0.552632	0.447368	0.010346	0.989654	0.765771	0.234229	0.552667	0.447333	0.931133	0.068867	0.850482	0.149518	0.433719	0.566281	0.175011	0.824989	0.740868	0.259132	0.856607	0.143393	0.465714	0.058392	0.926042	0.318387	0.316775	0.07412	0.66345	0.532682	0.309001	0.119714
0.498775	0.501225	0.660227	0.339773	0.489303	0.510697	0.680169	0.319831	0.667893	0.332107	0.498362	0.501638	0.952623	0.047377	0.976276	0.023724	0.685281	0.314719	0.041661	0.958339	0.388385	0.611615	0.963277	0.036723	0.548384	0.018717	0.963633	0.408089	0.406434	0.170774	0.731107	0.590129	0.415133	0.191673
0.559729	0.440271	0.700727	0.299273	0.555043	0.444957	0.230714	0.769286	0.319356	0.680644	0.55834	0.44166	0.938019	0.061981	0.847827	0.152173	0.598367	0.401633	0.165653	0.834347	0.230505	0.769495	0.848956	0.151044	0.497684	0.001747	0.985875	0.343237	0.340059	0.030155	0.706467	0.555105	0.334718	0.055472
0.485842	0.514158	0.654022	0.345978	0.494736	0.505264	0.781078	0.218922	0.261052	0.738948	0.489858	0.510142	0.975002	0.024998	0.979981	0.020019	0.574977	0.425023	0.053467	0.946533	0.360055	0.639945	0.973968	0.026032	0.565697	0.00302	0.975578	0.435583	0.435496	0.162614	0.74666	0.584537	0.424386	0.181406
0.560087	0.439913	0.702808	0.297192	0.572193	0.427807	0.002582	0.997418	0.604727	0.395273	0.558153	0.441847	0.941382	0.058618	0.856183	0.143817	0.231405	0.768595	0.192387	0.807613	0.77054	0.22946	0.846118	0.153882	0.497056	0.002159	0.983648	0.348141	0.353786	0.040334	0.710327	0.542722	0.340869	0.044159
